26.57599,-78.5479,309.7,0.5,0.4,4/22/17,642,N,nominal,1.0NRT,291.8,1.4,N
26.57174,-78.54382,311.1,0.5,0.4,4/22/17,642,N,nominal,1.0NRT,291.8,1.4,N
26.57112,-78.53913,314.9,0.5,0.4,4/22/17,642,N,nominal,1.0NRT,291.9,1.4,N
26.5386,-78.63089,306.9,0.5,0.4,4/22/17,642,N,nominal,1.0NRT,291.2,1.5,N
26.53798,-78.62617,316.6,0.5,0.4,4/22/17,642,N,nominal,1.0NRT,291.4,1.5,N
26.93975,-82.20635,301.6,0.5,0.5,4/22/17,642,N,nominal,1.0NRT,289.9,1,N
26.235,-77.16278,303.4,0.4,0.4,4/22/17,642,N,nominal,1.0NRT,288.2,0.6,N
18.92888,-70.35502,298.8,0.5,0.5,4/22/17,642,N,nominal,1.0NRT,264.5,0.5,N
20.94296,-89.66645,304.8,0.6,0.7,4/22/17,642,N,nominal,1.0NRT,288.2,1.1,N
18.98237,-88.64372,330.6,0.5,0.7,4/22/17,642,N,nominal,1.0NRT,287,5.2,N
18.98389,-88.6465,321.4,0.5,0.7,4/22/17,642,N,nominal,1.0NRT,287.1,2.4,N
18.98341,-88.64149,309.9,0.5,0.7,4/22/17,642,N,nominal,1.0NRT,286.8,2.4,N
18.83881,-89.2438,300,0.6,0.7,4/22/17,642,N,nominal,1.0NRT,287.9,0.8,N
18.81622,-89.13329,302.8,0.5,0.7,4/22/17,642,N,nominal,1.0NRT,288.3,1.1,N
18.83754,-89.24364,300.7,0.6,0.7,4/22/17,642,N,nominal,1.0NRT,287.5,1,N
18.81424,-89.1333,298.1,0.5,0.7,4/22/17,642,N,nominal,1.0NRT,287.9,1,N
18.16859,-91.64655,300.1,0.8,0.8,4/22/17,642,N,nominal,1.0NRT,286.6,2.9,N
18.168,-91.63886,303.1,0.8,0.8,4/22/17,642,N,nominal,1.0NRT,286.4,2.4,N
17.97685,-88.9641,302.1,0.5,0.7,4/22/17,642,N,nominal,1.0NRT,287.7,0.3,N
18.17493,-91.64231,300.7,0.8,0.8,4/22/17,642,N,nominal,1.0NRT,286.7,1.9,N
18.16765,-91.64304,311.1,0.8,0.8,4/22/17,642,N,nominal,1.0NRT,286.6,1.9,N
17.96978,-90.63322,298.2,0.7,0.8,4/22/17,642,N,nominal,1.0NRT,287.2,3.8,N
17.96233,-90.62727,298,0.7,0.8,4/22/17,642,N,nominal,1.0NRT,286.2,2.2,N
46.48743,-81.03143,298.3,0.3,0.6,4/22/17,812,N,nominal,1.0NRT,272.2,0.5,N
46.52414,-84.36832,297.3,0.5,0.5,4/22/17,812,N,nominal,1.0NRT,275,1.2,N
