latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,city,country
19.18945,-102.75907,346.2,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,311.4,6.5,D,San Juan De Los Platanos,Mexico
21.34179,-88.2484,341.1,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.4,4.7,D,Unknown City,Mexico
19.09766,-103.2859,351.4,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,311.0,56.2,D,San Juan De Los Platanos,Mexico
19.10357,-103.27979,336.4,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.3,21.2,D,San Juan De Los Platanos,Mexico
19.10243,-103.28568,356.6,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,310.8,21.2,D,San Juan De Los Platanos,Mexico
21.34414,-88.36442,344.0,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.1,14.1,D,Unknown City,Mexico
19.11407,-103.24982,336.3,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,305.4,17.1,D,San Juan De Los Platanos,Mexico
19.11308,-103.255,343.8,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,313.1,23.6,D,San Juan De Los Platanos,Mexico
21.33374,-88.50511999999998,345.6,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.9,7.2,D,Unknown City,Mexico
21.33854,-88.50568,343.4,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,299.6,7.2,D,Unknown City,Mexico
21.32227,-88.65369,339.3,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.7,6.0,D,Unknown City,Mexico
21.32703,-88.65424,345.1,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,303.4,25.6,D,Unknown City,Mexico
21.3479,-88.36135999999998,336.0,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,299.2,4.4,D,Unknown City,Mexico
21.34733,-88.36703,335.7,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.4,4.6,D,Unknown City,Mexico
21.3379,-88.50797,346.3,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.0,15.8,D,Unknown City,Mexico
21.32325,-88.6508,343.3,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,302.0,9.6,D,Unknown City,Mexico
21.32801,-88.65136,345.1,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.9,16.7,D,Unknown City,Mexico
18.97369,-104.16727,334.1,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.0,5.6,D,Unknown City,Mexico
21.38477,-88.52466,342.2,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.5,5.4,D,Unknown City,Mexico
19.23055,-103.01649,352.9,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,319.6,50.9,D,San Juan De Los Platanos,Mexico
19.22958,-103.02151,347.7,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,321.2,61.1,D,San Juan De Los Platanos,Mexico
19.23402,-103.02256,346.6,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,307.9,6.5,D,San Juan De Los Platanos,Mexico
19.24955,-103.08696,347.5,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,311.0,10.1,D,San Juan De Los Platanos,Mexico
19.1842,-103.47576,348.9,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,304.5,7.8,D,San Juan De Los Platanos,Mexico
19.231820000000006,-103.2775,348.7,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,310.0,14.1,D,San Juan De Los Platanos,Mexico
19.23081,-103.28275,343.8,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,311.4,14.1,D,San Juan De Los Platanos,Mexico
21.53131,-87.89269,367.0,0.6,0.6,2017-04-22,1936,N,nominal,1.0NRT,302.0,25.0,D,Unknown City,Mexico
19.658,-101.08395,367.0,0.6,0.4,2017-04-22,1936,N,nominal,1.0NRT,350.5,316.4,D,El Castillo,Mexico
20.2916,-97.32751,348.0,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,308.0,11.4,D,La Isla Km 10,Mexico
19.23086,-103.28085,367.0,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,315.0,12.0,D,San Juan De Los Platanos,Mexico
19.23191,-103.27557,331.3,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,303.9,12.0,D,San Juan De Los Platanos,Mexico
19.65624,-101.08608,367.0,0.6,0.4,2017-04-22,1936,N,nominal,1.0NRT,341.1,332.1,D,El Castillo,Mexico
19.70758,-100.85027,332.7,0.5,0.4,2017-04-22,1936,N,nominal,1.0NRT,296.9,5.5,D,El Castillo,Mexico
21.5311,-87.88911999999998,340.8,0.6,0.6,2017-04-22,1936,N,nominal,1.0NRT,299.6,13.8,D,Unknown City,Mexico
21.53049,-87.89526,341.0,0.6,0.6,2017-04-22,1936,N,nominal,1.0NRT,299.7,13.4,D,Unknown City,Mexico
19.39064,-102.60677,341.3,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,312.9,4.7,D,San Juan De Los Platanos,Mexico
19.39498,-102.60762,345.7,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,312.5,11.0,D,San Juan De Los Platanos,Mexico
19.4321,-102.55463,345.1,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,312.9,6.8,D,San Juan De Los Platanos,Mexico
19.55009,-102.0675,354.5,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.9,16.2,D,San Juan De Los Platanos,Mexico
19.47031,-102.63817,341.3,0.5,0.5,2017-04-22,1936,N,low,1.0NRT,316.1,5.9,D,San Juan De Los Platanos,Mexico
19.45841,-102.72592,345.1,0.5,0.5,2017-04-22,1936,N,low,1.0NRT,318.7,17.0,D,San Juan De Los Platanos,Mexico
19.45786,-102.7293,346.0,0.5,0.5,2017-04-22,1936,N,low,1.0NRT,318.1,15.3,D,San Juan De Los Platanos,Mexico
19.43591,-102.9358,342.8,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,313.5,12.3,D,San Juan De Los Platanos,Mexico
19.43493,-102.94083,339.9,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,311.4,12.3,D,San Juan De Los Platanos,Mexico
20.46128,-97.57017,348.6,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,306.4,5.7,D,La Isla Km 10,Mexico
19.33838,-103.80486,341.1,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,303.2,4.0,D,San Juan De Los Platanos,Mexico
19.231720000000006,-104.37564,340.2,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.8,5.8,D,Zapopan2,Mexico
19.53366,-102.92024,341.7,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,306.9,52.3,D,San Juan De Los Platanos,Mexico
19.53284,-102.92445,367.0,0.5,0.5,2017-04-22,1936,N,low,1.0NRT,330.1,38.2,D,San Juan De Los Platanos,Mexico
19.53732,-102.92504,355.8,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,315.0,38.2,D,San Juan De Los Platanos,Mexico
19.5365,-102.92925,349.1,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,310.7,38.2,D,San Juan De Los Platanos,Mexico
19.60056,-102.62311,355.4,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,313.1,13.5,D,San Juan De Los Platanos,Mexico
19.6898,-102.1808,340.6,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,305.7,5.2,D,San Juan De Los Platanos,Mexico
19.81216,-101.62018,344.5,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,313.7,5.0,D,San Juan De Los Platanos,Mexico
19.8115,-101.62372,345.8,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,312.5,5.0,D,San Juan De Los Platanos,Mexico
19.61973,-102.64029,343.0,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,315.2,3.7,D,San Juan De Los Platanos,Mexico
19.62497,-102.63642,344.9,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,318.3,42.0,D,San Juan De Los Platanos,Mexico
19.62409,-102.64097,344.5,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,318.9,36.6,D,San Juan De Los Platanos,Mexico
19.82493,-101.61909,354.3,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,310.7,8.6,D,San Juan De Los Platanos,Mexico
19.82629,-101.63447,367.0,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,309.5,7.5,D,San Juan De Los Platanos,Mexico
19.82693,-101.631,339.8,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,305.6,7.5,D,San Juan De Los Platanos,Mexico
19.82562,-101.63808,356.4,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,303.5,5.8,D,San Juan De Los Platanos,Mexico
19.82489,-101.64206,342.7,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,302.3,5.8,D,San Juan De Los Platanos,Mexico
19.83028,-101.63554,341.4,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.1,2.8,D,San Juan De Los Platanos,Mexico
19.62621,-102.93971,343.5,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,303.1,8.7,D,San Juan De Los Platanos,Mexico
19.62479,-102.94188,341.6,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,304.4,9.8,D,San Juan De Los Platanos,Mexico
19.67967,-102.82459,354.3,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,311.8,19.2,D,San Juan De Los Platanos,Mexico
19.34818,-104.53893,333.0,0.6,0.6,2017-04-22,1936,N,nominal,1.0NRT,301.0,4.6,D,Zapopan2,Mexico
19.35423,-104.5344,334.3,0.6,0.6,2017-04-22,1936,N,nominal,1.0NRT,303.8,13.2,D,Zapopan2,Mexico
19.35299,-104.5405,343.6,0.6,0.6,2017-04-22,1936,N,nominal,1.0NRT,302.9,4.6,D,Zapopan2,Mexico
19.35902,-104.53603,339.0,0.6,0.6,2017-04-22,1936,N,nominal,1.0NRT,304.2,8.9,D,Zapopan2,Mexico
19.35779,-104.54206,334.9,0.6,0.6,2017-04-22,1936,N,nominal,1.0NRT,302.4,6.0,D,Zapopan2,Mexico
20.549570000000006,-98.04842,334.8,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,303.0,3.5,D,La Isla Km 10,Mexico
20.5218,-98.21886,345.6,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,307.4,5.1,D,La Isla Km 10,Mexico
20.68769,-97.44422,343.5,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,305.9,3.9,D,La Isla Km 10,Mexico
19.44857,-104.44569,342.5,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,304.3,7.0,D,Zapopan2,Mexico
19.44743,-104.45146,334.0,0.6,0.5,2017-04-22,1936,N,low,1.0NRT,305.3,6.2,D,Zapopan2,Mexico
19.75449,-102.88541,335.0,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,307.4,5.5,D,San Juan De Los Platanos,Mexico
19.71622,-103.08819,356.6,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,319.4,20.4,D,San Juan De Los Platanos,Mexico
19.71528,-103.09315,338.2,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,310.0,6.9,D,San Juan De Los Platanos,Mexico
19.75046,-102.85465,335.6,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,308.5,3.8,D,San Juan De Los Platanos,Mexico
19.83449,-102.46943,335.7,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,305.2,1.9,D,San Juan De Los Platanos,Mexico
19.78816,-102.73138,339.3,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,309.9,2.7,D,San Juan De Los Platanos,Mexico
19.71849,-103.08721,342.8,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,315.5,25.2,D,San Juan De Los Platanos,Mexico
19.71751,-103.09219,343.9,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,317.1,22.1,D,San Juan De Los Platanos,Mexico
19.44954,-104.44843,351.3,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,303.4,10.5,D,Zapopan2,Mexico
19.54187,-104.09349,367.0,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.5,49.7,D,Zapopan2,Mexico
19.54096,-104.09798,351.8,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.5,24.7,D,Zapopan2,Mexico
19.54766,-104.08932,351.3,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.2,14.5,D,Zapopan2,Mexico
19.54685,-104.09333,330.2,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,295.8,14.5,D,Zapopan2,Mexico
19.55345,-104.08517,339.2,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,296.8,14.1,D,Zapopan2,Mexico
19.55268,-104.08902,340.9,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,299.3,14.5,D,Zapopan2,Mexico
19.55749,-104.08972,342.1,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,299.5,10.5,D,Zapopan2,Mexico
19.5508,-104.12299,338.8,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,295.8,12.5,D,Zapopan2,Mexico
19.56481,-104.0779,352.7,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.5,10.6,D,Zapopan2,Mexico
19.56394,-104.08221,337.2,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.9,11.2,D,Zapopan2,Mexico
19.55578,-104.12294,351.6,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,297.1,12.5,D,Zapopan2,Mexico
19.56969,-104.07822,338.2,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,299.8,7.7,D,Zapopan2,Mexico
19.5745,-104.0789,343.4,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.6,7.7,D,Zapopan2,Mexico
19.78521,-103.02871,354.1,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,314.7,28.4,D,San Juan De Los Platanos,Mexico
19.79573,-102.99787,343.2,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,309.6,7.7,D,San Juan De Los Platanos,Mexico
19.58302,-104.08575,339.3,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.7,5.4,D,Zapopan2,Mexico
20.59453,-98.54249,336.8,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,308.3,11.8,D,La Isla Km 10,Mexico
19.80019,-102.99856,344.8,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,311.9,98.5,D,San Juan De Los Platanos,Mexico
19.86926,-102.7551,348.8,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,313.2,8.1,D,San Juan De Los Platanos,Mexico
20.64384,-98.4136,342.1,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,302.2,4.7,D,La Isla Km 10,Mexico
19.62345,-104.13187,348.0,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.5,10.9,D,Zapopan2,Mexico
20.78163,-97.7407,355.9,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,314.6,38.7,D,La Isla Km 10,Mexico
19.91538,-102.66138,344.2,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,313.1,22.4,D,San Juan De Los Platanos,Mexico
19.91463,-102.66525,349.6,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,319.4,36.0,D,San Juan De Los Platanos,Mexico
19.623,-104.13366,342.7,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,301.2,10.6,D,Zapopan2,Mexico
19.91827,-102.66956,367.0,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,314.3,17.4,D,San Juan De Los Platanos,Mexico
19.91971,-102.66216,341.4,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,311.9,5.4,D,San Juan De Los Platanos,Mexico
19.91899,-102.66588,356.4,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,315.0,17.4,D,San Juan De Los Platanos,Mexico
19.62791,-104.13393,333.8,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.0,10.6,D,Zapopan2,Mexico
20.08488,-101.81845,342.4,0.4,0.5,2017-04-22,1936,N,low,1.0NRT,315.0,6.7,D,San Juan De Los Platanos,Mexico
19.63161,-104.14013,345.8,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,299.9,10.3,D,Zapopan2,Mexico
19.63619,-104.14204,340.7,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,300.7,4.4,D,Zapopan2,Mexico
20.14948,-101.51685,350.9,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,320.5,13.4,D,El Castillo,Mexico
19.95542,-102.85161,342.9,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,312.6,41.6,D,San Juan De Los Platanos,Mexico
19.65042,-104.52261,338.5,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,307.2,6.1,D,Zapopan2,Mexico
19.65133,-104.52515,341.5,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,305.6,6.9,D,Zapopan2,Mexico
20.83135,-98.20827,338.1,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,307.6,6.2,D,La Isla Km 10,Mexico
20.31221,-101.24475,345.0,0.6,0.4,2017-04-22,1936,N,low,1.0NRT,318.9,12.2,D,El Castillo,Mexico
19.96894,-103.20318,337.0,0.5,0.5,2017-04-22,1936,N,low,1.0NRT,309.5,7.0,D,Zapopan2,Mexico
19.85252,-103.84724,346.6,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,308.3,11.8,D,Zapopan2,Mexico
19.85126,-103.85364,341.8,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,306.1,7.1,D,Zapopan2,Mexico
20.39337,-101.01936,347.2,0.5,0.4,2017-04-22,1936,N,low,1.0NRT,318.0,17.1,D,El Castillo,Mexico
20.57061,-100.15874,340.6,0.5,0.4,2017-04-22,1936,N,low,1.0NRT,315.5,6.6,D,El Castillo,Mexico
20.22208,-102.24359,348.6,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,314.8,10.8,D,San Juan De Los Platanos,Mexico
20.22625,-102.24445,343.2,0.4,0.5,2017-04-22,1936,N,low,1.0NRT,317.0,13.0,D,San Juan De Los Platanos,Mexico
20.84646,-98.81716,334.2,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,306.8,37.7,D,La Isla Km 10,Mexico
20.25336,-102.21561,347.0,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,315.8,5.4,D,San Juan De Los Platanos,Mexico
20.23794,-102.36649,348.5,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,320.8,12.1,D,Zapopan2,Mexico
20.33541,-101.89069,352.4,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,314.6,21.8,D,San Juan De Los Platanos,Mexico
19.70847,-105.13194,367.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,301.5,12.1,D,Unknown City,Mexico
19.70779,-105.13523,367.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,301.9,9.5,D,Unknown City,Mexico
20.08375,-103.26909,343.5,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,314.8,8.6,D,Zapopan2,Mexico
20.52317,-100.92484,346.3,0.5,0.4,2017-04-22,1936,N,low,1.0NRT,320.9,12.6,D,El Castillo,Mexico
20.08807,-103.27076,345.2,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,312.5,8.6,D,Zapopan2,Mexico
20.59006,-100.59143,341.6,0.5,0.4,2017-04-22,1936,N,low,1.0NRT,314.6,15.5,D,El Castillo,Mexico
20.41506,-101.66181,344.7,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,312.8,3.4,D,El Castillo,Mexico
20.41521,-101.66231,347.4,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,313.5,3.3,D,El Castillo,Mexico
21.0325,-98.24113,335.1,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,309.8,4.6,D,La Isla Km 10,Mexico
20.94749,-98.75441,344.0,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,307.8,8.8,D,La Isla Km 10,Mexico
20.92452,-98.95518,331.6,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,300.8,2.6,D,La Isla Km 10,Mexico
20.42693,-101.98187,355.1,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,299.8,10.4,D,San Juan De Los Platanos,Mexico
20.43026,-101.98681,351.4,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,309.7,10.4,D,San Juan De Los Platanos,Mexico
20.43432,-101.9878,338.0,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,292.7,2.4,D,San Juan De Los Platanos,Mexico
19.79827,-105.24773,337.5,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,300.6,3.1,D,Unknown City,Mexico
20.04218,-104.08628,345.6,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,316.4,55.0,D,Zapopan2,Mexico
20.04123,-104.09105,339.9,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,309.4,14.7,D,Zapopan2,Mexico
21.01355,-98.90299,335.9,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,303.1,4.3,D,La Isla Km 10,Mexico
20.04279,-104.08873,348.2,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,315.3,56.7,D,Zapopan2,Mexico
19.82633,-105.27839,367.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,306.8,25.2,D,Unknown City,Mexico
19.826970000000006,-105.27532,340.8,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,298.1,29.2,D,Unknown City,Mexico
19.82567,-105.28151,346.8,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,297.2,25.2,D,Unknown City,Mexico
19.83144,-105.27946,367.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,299.1,25.2,D,Unknown City,Mexico
19.88014,-105.19899,336.5,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,300.0,3.1,D,Unknown City,Mexico
19.87954,-105.20188,338.4,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,299.5,2.2,D,Unknown City,Mexico
20.261470000000006,-103.52237,354.2,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,318.3,23.7,D,Zapopan2,Mexico
20.20161,-103.82953,337.5,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,307.7,5.9,D,Zapopan2,Mexico
20.20312,-103.84637,344.1,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,311.2,8.2,D,Zapopan2,Mexico
19.95808,-105.12796000000002,351.5,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,300.3,4.2,D,Unknown City,Mexico
20.71195,-101.2643,342.5,0.6,0.4,2017-04-22,1936,N,low,1.0NRT,314.6,12.1,D,El Castillo,Mexico
20.20146,-103.84346,342.1,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,309.0,11.5,D,Zapopan2,Mexico
21.1083,-99.02602,338.1,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,304.0,3.8,D,El Castillo,Mexico
21.1181,-98.98933,332.1,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,301.0,2.4,D,La Isla Km 10,Mexico
21.11176,-99.02676,330.2,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,301.1,3.8,D,El Castillo,Mexico
19.95621,-105.12621,332.8,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,299.5,3.9,D,Unknown City,Mexico
19.95552,-105.12949,336.3,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,299.1,3.5,D,Unknown City,Mexico
21.2131,-98.48423,334.8,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,308.0,5.0,D,La Isla Km 10,Mexico
20.31537,-103.65634,345.6,0.5,0.5,2017-04-22,1936,N,nominal,1.0NRT,318.7,16.6,D,Zapopan2,Mexico
20.54446,-102.60888,354.3,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,320.0,16.8,D,Zapopan2,Mexico
21.23448,-99.02961,330.5,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,302.9,2.5,D,El Castillo,Mexico
20.27904,-104.36227,351.2,0.6,0.5,2017-04-22,1936,N,nominal,1.0NRT,312.4,29.7,D,Zapopan2,Mexico
21.26792,-99.02228,343.1,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,303.5,11.7,D,El Castillo,Mexico
20.43049,-103.67403,339.3,0.5,0.5,2017-04-22,1936,N,low,1.0NRT,314.1,6.1,D,Zapopan2,Mexico
21.27672,-99.03387,342.2,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,304.2,5.7,D,El Castillo,Mexico
20.68641,-102.38728,334.3,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,303.9,4.7,D,Zapopan2,Mexico
21.39154,-98.44453,333.2,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,306.0,1.3,D,La Isla Km 10,Mexico
21.31098,-98.95686,344.3,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,310.7,42.8,D,La Isla Km 10,Mexico
21.31033,-99.02513,331.2,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,300.4,9.9,D,El Castillo,Mexico
21.31098,-99.02813,341.3,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,300.5,12.6,D,El Castillo,Mexico
21.51434,-97.81908,332.3,0.4,0.4,2017-04-22,1936,N,nominal,1.0NRT,303.7,1.6,D,La Isla Km 10,Mexico
21.46213,-98.24766,337.5,0.4,0.4,2017-04-22,1936,N,low,1.0NRT,307.8,2.9,D,La Isla Km 10,Mexico
20.50887,-103.56382,347.1,0.5,0.5,2017-04-22,1936,N,low,1.0NRT,321.5,18.8,D,Zapopan2,Mexico
20.75147,-102.50221,339.9,0.4,0.5,2017-04-22,1936,N,nominal,1.0NRT,298.7,10.4,D,Zapopan2,Mexico
20.26395,-105.19863,367.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,302.9,7.6,D,Unknown City,Mexico
20.26204,-105.20802,367.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,300.6,7.8,D,Unknown City,Mexico
20.27718,-105.13367,340.1,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,299.9,6.1,D,Unknown City,Mexico
20.26454,-105.19576,338.4,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,298.6,9.0,D,Unknown City,Mexico
20.26338,-105.20145,343.2,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,299.9,7.6,D,Unknown City,Mexico
20.26275,-105.20454,349.9,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,298.9,7.8,D,Unknown City,Mexico
20.2613,-105.21164,335.2,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,297.3,5.6,D,Unknown City,Mexico
20.28225,-105.13451,367.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,302.9,6.1,D,Unknown City,Mexico
20.26969,-105.19624,367.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,303.0,9.0,D,Unknown City,Mexico
20.26797,-105.2047,367.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,300.8,7.8,D,Unknown City,Mexico
20.26646,-105.21213,367.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,298.2,5.6,D,Unknown City,Mexico
20.27029,-105.1933,339.0,0.3,0.6,2017-04-22,1936,N,nominal,1.0NRT,296.7,9.0,D,Unknown City,Mexico
